2017-03-02T13:30:00Z,140.02,140.02,140,140.02
2017-03-02T13:31:00Z,139.95,139.95,139.9,139.9
2017-03-02T13:32:00Z,139.92,139.92,139.92,139.92
2017-03-02T13:33:00Z,139.95,139.99,139.95,139.99
2017-03-02T13:34:00Z,140,140.04,140,140.04
2017-03-02T13:35:00Z,140,140,139.98,139.98
2017-03-02T13:36:00Z,139.98,139.98,139.97,139.97
2017-03-02T13:37:00Z,139.97,139.98,139.97,139.98
2017-03-02T13:38:00Z,139.98,140.01,139.97,139.97
2017-03-02T13:39:00Z,140,140,139.97,139.97
2017-03-02T13:40:00Z,139.98,139.98,139.97,139.98
2017-03-02T13:41:00Z,139.98,140.02,139.98,140.01
2017-03-02T13:42:00Z,139.98,140.01,139.98,140.01
2017-03-02T13:43:00Z,140,140,140,140
2017-03-02T13:44:00Z,139.99,139.99,139.99,139.99
2017-03-02T13:45:00Z,139.97,139.97,139.9,139.9
2017-03-02T13:46:00Z,139.97,139.97,139.94,139.96
2017-03-02T13:47:00Z,139.96,139.96,139.96,139.96
2017-03-02T13:48:00Z,139.91,139.91,139.91,139.91
2017-03-02T13:49:00Z,139.9,139.94,139.9,139.94
2017-03-02T13:51:00Z,139.94,139.94,139.94,139.94
2017-03-02T13:52:00Z,139.95,139.95,139.95,139.95
2017-03-02T13:53:00Z,139.93,139.93,139.93,139.93
2017-03-02T13:54:00Z,139.95,139.95,139.95,139.95
2017-03-02T13:55:00Z,139.91,139.91,139.91,139.91
2017-03-02T13:56:00Z,139.95,139.98,139.95,139.98
2017-03-02T13:57:00Z,139.99,140.01,139.99,140.01
2017-03-02T13:58:00Z,139.99,139.99,139.99,139.99
2017-03-02T13:59:00Z,140.01,140.01,140,140
2017-03-02T14:00:00Z,140.01,140.01,139.95,139.95
2017-03-02T14:01:00Z,139.95,139.95,139.91,139.91
2017-03-02T14:02:00Z,139.9,139.94,139.9,139.94
2017-03-02T14:03:00Z,139.93,139.93,139.93,139.93
2017-03-02T14:04:00Z,139.9,139.9,139.9,139.9
2017-03-02T14:05:00Z,139.88,139.88,139.88,139.88
2017-03-02T14:06:00Z,139.93,139.93,139.88,139.88
2017-03-02T14:07:00Z,139.9,139.9,139.9,139.9
2017-03-02T14:12:00Z,139.9,139.9,139.86,139.89
2017-03-02T14:13:00Z,139.86,139.86,139.86,139.86
2017-03-02T14:15:00Z,139.9,139.9,139.9,139.9
2017-03-02T14:16:00Z,139.87,139.89,139.87,139.89
2017-03-02T14:18:00Z,139.86,139.86,139.86,139.86
2017-03-02T14:19:00Z,139.85,139.85,139.85,139.85
2017-03-02T14:20:00Z,139.9,139.9,139.85,139.85
2017-03-02T14:22:00Z,139.83,139.83,139.82,139.82
2017-03-02T14:23:00Z,139.9,139.9,139.9,139.9
2017-03-02T14:24:00Z,139.91,139.91,139.91,139.91
2017-03-02T14:25:00Z,139.91,139.91,139.91,139.91
2017-03-02T14:26:00Z,139.91,139.91,139.91,139.91
2017-03-02T14:28:00Z,139.9,140,139.9,140
2017-03-02T14:29:00Z,139.98,140,139.95,139.95
2017-03-02T14:30:00Z,139.97,140,139.84,139.99
2017-03-02T14:31:00Z,140,140.2,139.95,140.198
2017-03-02T14:32:00Z,140.18,140.2,140.02,140.04
2017-03-02T14:33:00Z,140.04,140.18,139.92,140.12
2017-03-02T14:34:00Z,140.13,140.2786,140.08,140.21
2017-03-02T14:35:00Z,140.21,140.22,140.02,140.0395
2017-03-02T14:36:00Z,140.05,140.07,139.7,139.7301
2017-03-02T14:37:00Z,139.73,139.96,139.73,139.85
2017-03-02T14:38:00Z,139.86,139.9732,139.85,139.95
2017-03-02T14:39:00Z,139.95,140.1,139.93,140.0635
2017-03-02T14:40:00Z,140.06,140.0986,139.97,140.04
2017-03-02T14:41:00Z,140.03,140.1,140.02,140.03
2017-03-02T14:42:00Z,140.02,140.1,140.01,140.0965
2017-03-02T14:43:00Z,140.1,140.17,140.01,140.04
2017-03-02T14:44:00Z,140.03,140.04,139.96,140
2017-03-02T14:45:00Z,139.995,139.995,139.76,139.8
2017-03-02T14:46:00Z,139.79,139.8511,139.71,139.766
2017-03-02T14:47:00Z,139.76,139.84,139.72,139.8249
2017-03-02T14:48:00Z,139.8276,139.95,139.81,139.94
2017-03-02T14:49:00Z,139.93,139.93,139.88,139.9
2017-03-02T14:50:00Z,139.895,139.895,139.76,139.76
2017-03-02T14:51:00Z,139.76,139.78,139.73,139.776
2017-03-02T14:52:00Z,139.77,139.84,139.75,139.8316
2017-03-02T14:53:00Z,139.84,139.8566,139.735,139.74
2017-03-02T14:54:00Z,139.74,139.76,139.63,139.64
2017-03-02T14:55:00Z,139.645,139.86,139.645,139.78
2017-03-02T14:56:00Z,139.78,139.89,139.75,139.88
2017-03-02T14:57:00Z,139.88,139.94,139.86,139.8743
2017-03-02T14:58:00Z,139.88,139.95,139.8742,139.9475
2017-03-02T14:59:00Z,139.94,139.95,139.88,139.88
2017-03-02T15:00:00Z,139.88,139.89,139.82,139.84
2017-03-02T15:01:00Z,139.84,139.9,139.83,139.85
2017-03-02T15:02:00Z,139.86,139.88,139.84,139.88
2017-03-02T15:03:00Z,139.88,139.9,139.79,139.8
2017-03-02T15:04:00Z,139.8,139.82,139.79,139.8045
2017-03-02T15:05:00Z,139.805,139.837,139.76,139.76
2017-03-02T15:06:00Z,139.76,139.9,139.755,139.85
2017-03-02T15:07:00Z,139.845,139.89,139.79,139.79
2017-03-02T15:08:00Z,139.79,139.797,139.75,139.78
2017-03-02T15:09:00Z,139.77,139.78,139.69,139.695
2017-03-02T15:10:00Z,139.6925,139.7399,139.681,139.7
2017-03-02T15:11:00Z,139.696,139.72,139.655,139.66
2017-03-02T15:12:00Z,139.6648,139.71,139.61,139.7
2017-03-02T15:13:00Z,139.69,139.696,139.65,139.6758
2017-03-02T15:14:00Z,139.67,139.73,139.67,139.6899
2017-03-02T15:15:00Z,139.68,139.74,139.68,139.73
2017-03-02T15:16:00Z,139.74,139.85,139.74,139.8
2017-03-02T15:17:00Z,139.795,139.83,139.78,139.805
2017-03-02T15:18:00Z,139.8,139.8,139.71,139.77
2017-03-02T15:19:00Z,139.76,139.85,139.76,139.845
2017-03-02T15:20:00Z,139.85,139.9,139.845,139.85
2017-03-02T15:21:00Z,139.85,139.85,139.75,139.76
2017-03-02T15:22:00Z,139.77,139.79,139.73,139.77
2017-03-02T15:23:00Z,139.76,139.79,139.74,139.77
2017-03-02T15:24:00Z,139.76,139.825,139.7574,139.8239
2017-03-02T15:25:00Z,139.82,139.8259,139.73,139.73
2017-03-02T15:26:00Z,139.74,139.7665,139.71,139.74
2017-03-02T15:27:00Z,139.74,139.7899,139.7258,139.77
2017-03-02T15:28:00Z,139.77,139.8,139.75,139.775
2017-03-02T15:29:00Z,139.775,139.89,139.775,139.875
2017-03-02T15:30:00Z,139.86,139.8792,139.81,139.82
2017-03-02T15:31:00Z,139.825,139.8699,139.81,139.82
2017-03-02T15:32:00Z,139.8201,139.8499,139.78,139.7943
2017-03-02T15:33:00Z,139.7936,139.8,139.74,139.7401
2017-03-02T15:34:00Z,139.74,139.79,139.7301,139.76
2017-03-02T15:35:00Z,139.7502,139.7899,139.75,139.765
2017-03-02T15:36:00Z,139.765,139.8,139.76,139.77
2017-03-02T15:37:00Z,139.76,139.78,139.74,139.775
2017-03-02T15:38:00Z,139.77,139.775,139.74,139.7708
2017-03-02T15:39:00Z,139.775,139.82,139.76,139.82
2017-03-02T15:40:00Z,139.815,139.815,139.77,139.8
2017-03-02T15:41:00Z,139.805,139.8062,139.7507,139.7565
2017-03-02T15:42:00Z,139.7538,139.78,139.73,139.7451
2017-03-02T15:43:00Z,139.75,139.75,139.72,139.7405
2017-03-02T15:44:00Z,139.75,139.79,139.73,139.75
2017-03-02T15:45:00Z,139.75,139.76,139.71,139.72
2017-03-02T15:46:00Z,139.72,139.77,139.72,139.77
2017-03-02T15:47:00Z,139.765,139.7699,139.71,139.735
2017-03-02T15:48:00Z,139.74,139.77,139.73,139.7579
2017-03-02T15:49:00Z,139.75,139.77,139.735,139.75
2017-03-02T15:50:00Z,139.75,139.79,139.735,139.77
2017-03-02T15:51:00Z,139.78,139.82,139.7799,139.81
2017-03-02T15:52:00Z,139.81,139.84,139.791,139.81
2017-03-02T15:53:00Z,139.8138,139.82,139.78,139.79
2017-03-02T15:54:00Z,139.795,139.795,139.75,139.76
2017-03-02T15:55:00Z,139.76,139.77,139.74,139.77
2017-03-02T15:56:00Z,139.77,139.77,139.7201,139.7218
2017-03-02T15:57:00Z,139.7243,139.74,139.69,139.7
2017-03-02T15:58:00Z,139.69,139.7099,139.68,139.685
2017-03-02T15:59:00Z,139.685,139.71,139.6779,139.6999
2017-03-02T16:00:00Z,139.68,139.7,139.64,139.6469
2017-03-02T16:01:00Z,139.6443,139.69,139.625,139.68
2017-03-02T16:02:00Z,139.6846,139.7,139.64,139.67
2017-03-02T16:03:00Z,139.67,139.67,139.61,139.615
2017-03-02T16:04:00Z,139.615,139.67,139.6101,139.63
2017-03-02T16:05:00Z,139.63,139.6548,139.6,139.6
2017-03-02T16:06:00Z,139.6,139.61,139.59,139.59
2017-03-02T16:07:00Z,139.6,139.6,139.45,139.505
2017-03-02T16:08:00Z,139.5063,139.51,139.38,139.443
2017-03-02T16:09:00Z,139.45,139.45,139.31,139.3333
2017-03-02T16:10:00Z,139.331,139.38,139.32,139.34
2017-03-02T16:11:00Z,139.33,139.41,139.33,139.37
2017-03-02T16:12:00Z,139.365,139.4,139.25,139.26
2017-03-02T16:13:00Z,139.26,139.38,139.23,139.3797
