138.685,138.69,138.48,138.59
138.5915,138.605,138.5277,138.5423
138.54,138.59,138.5,138.57
138.5682,138.65,138.56,138.64
138.64,138.67,138.53,138.59
138.585,138.62,138.54,138.54
138.545,138.64,138.5217,138.605
138.6068,138.79,138.59,138.7879
138.785,138.83,138.65,138.675
138.675,138.76,138.65,138.76
138.752,138.8,138.73,138.7499
138.745,138.825,138.72,138.825
138.825,139,138.825,138.995
138.995,139.07,138.9501,139.015
139.015,139.08,138.94,139.0561
139.05,139.0825,138.98,139
139.0056,139.055,138.9101,138.9347
138.93,138.93,138.7889,138.83
138.855,138.97,138.84,138.84
138.85,138.9901,138.83,138.97
138.975,139.12,138.9601,139.1001
139.1001,139.13,139.07,139.09
139.085,139.09,138.99,139.037
139.0374,139.04,138.99,138.9936
138.99,139,138.87,138.92
138.93,138.9599,138.895,138.935
138.94,138.975,138.93,138.9521
138.95,139.0874,138.94,139.0001
139.005,139.09,138.98,138.995
139,139.018,138.86,138.8966
138.895,138.9,138.835,138.8401
138.845,138.92,138.8148,138.88
138.88,138.88,138.8,138.8116
138.82,138.84,138.7701,138.815
138.82,138.83,138.74,138.7701
138.7715,138.84,138.77,138.775
138.78,138.78,138.7,138.7148
138.71,138.7687,138.703,138.7517
138.7517,138.7577,138.6701,138.685
138.685,138.685,138.57,138.585
138.585,138.68,138.58,138.68
138.68,138.7599,138.65,138.75
138.745,138.7875,138.7101,138.78
138.784,138.88,138.784,138.8393
138.8375,138.8375,138.6,138.645
138.645,138.655,138.55,138.56
138.57,138.57,138.39,138.41
138.405,138.54,138.405,138.51
138.516,138.6,138.51,138.56
138.565,138.565,138.43,138.5401
138.5475,138.7,138.5421,138.673
138.6799,138.75,138.67,138.735
138.73,138.7684,138.69,138.75
138.753,138.8,138.74,138.785
138.7801,138.79,138.6698,138.69
138.7,138.7,138.61,138.655
138.665,138.665,138.555,138.615
138.61,138.64,138.5,138.5288
138.52,138.63,138.495,138.62
138.62,138.6299,138.5601,138.5885
138.585,138.6,138.51,138.56
138.57,138.575,138.51,138.5208
138.52,138.52,138.43,138.4646
138.46,138.56,138.44,138.5099
138.505,138.5785,138.49,138.51
138.5074,138.51,138.4,138.4075
138.405,138.53,138.4,138.525
138.5225,138.57,138.452,138.452
138.45,138.4791,138.4,138.4791
138.48,138.58,138.46,138.5717
138.58,138.61,138.5302,138.6
138.6,138.61,138.53,138.5999
138.59,138.6,138.4918,138.505
138.5001,138.6,138.49,138.5926
138.5903,138.69,138.57,138.675
138.665,138.69,138.62,138.69
138.68,138.77,138.68,138.765
138.7699,138.79,138.7,138.785
138.785,138.785,138.7201,138.73
138.725,138.75,138.64,138.7
138.695,138.76,138.6901,138.755
138.7547,138.83,138.75,138.805
138.81,138.815,138.77,138.7944
138.795,138.82,138.73,138.765
138.77,138.85,138.75,138.83
138.8385,138.9,138.8385,138.875
138.875,138.91,138.86,138.8688
138.865,138.88,138.82,138.8214
138.8201,138.859,138.8,138.855
138.85,138.86,138.8,138.8099
138.805,138.83,138.75,138.765
138.76,138.7699,138.72,138.745
138.75,138.78,138.74,138.78
138.775,138.7928,138.77,138.79
138.79,138.79,138.72,138.72
138.72,138.755,138.653,138.6609
138.66,138.66,138.58,138.585
138.58,138.6436,138.56,138.625
138.6299,138.665,138.59,138.65
138.65,138.6539,138.6,138.62
138.62,138.6399,138.585,138.63
138.635,138.7,138.6,138.7
138.7,138.7,138.64,138.679
138.6722,138.7,138.6309,138.7
138.695,138.76,138.69,138.75
138.76,138.81,138.7575,138.8016
138.805,138.8077,138.7414,138.7414
138.74,138.75,138.69,138.695
138.7,138.71,138.68,138.7
138.7,138.79,138.691,138.7514
138.755,138.8,138.75,138.795
138.795,138.86,138.78,138.85
138.86,138.91,138.835,138.91
138.9073,138.935,138.891,138.9
138.909,138.92,138.909,138.91
138.91,138.94,138.89,138.925
138.9285,138.96,138.9285,138.96
138.9592,138.96,138.8525,138.9093
138.91,138.9591,138.89,138.9591
138.955,138.98,138.95,138.955
138.96,139,138.96,138.9844
138.9882,139,138.98,138.99
139,139.01,138.9625,138.965
138.97,138.98,138.925,138.9744
138.975,138.99,138.95,138.9516
138.96,138.97,138.935,138.9513
138.9569,138.96,138.91,138.94
138.94,138.96,138.93,138.96
138.9554,139.04,138.9554,139.038
139.0399,139.09,139.035,139.09
139.09,139.12,139.06,139.065
139.065,139.065,138.97,138.9799
138.97,139.02,138.96,138.9617
138.97,138.99,138.95,138.9608
138.97,139.0176,138.97,138.99
138.995,139.09,138.99,139.0899
139.08,139.1,139.05,139.1
139.0979,139.11,139.073,139.0801
139.09,139.1101,139.0548,139.0548
139.0501,139.06,139.03,139.06
139.06,139.08,139.03,139.077
139.075,139.11,139.075,139.09
139.1,139.145,139.09,139.1228
139.1213,139.15,139.1201,139.1491
139.15,139.16,139.1,139.15
139.155,139.17,139.1401,139.17
139.17,139.21,139.14,139.202
139.21,139.215,139.16,139.205
139.2073,139.22,139.15,139.1871
139.1825,139.2,139.15,139.1869
139.1821,139.19,139.16,139.1672
139.165,139.19,139.15,139.19
139.1899,139.265,139.185,139.25
139.2416,139.29,139.22,139.28
139.2879,139.34,139.28,139.32
139.33,139.38,139.32,139.3643
139.3643,139.42,139.34,139.41
139.41,139.42,139.32,139.3377
139.33,139.353,139.3,139.325
139.33,139.35,139.31,139.34
139.3499,139.38,139.33,139.338
139.34,139.41,139.34,139.405
139.4056,139.4201,139.35,139.35
139.35,139.375,139.31,139.3114
139.3118,139.34,139.26,139.2899
139.29,139.32,139.28,139.285
139.29,139.3,139.23,139.258
139.26,139.26,139.2201,139.2299
139.22,139.26,139.22,139.255
139.2501,139.27,139.21,139.21
139.21,139.215,139.16,139.175
139.175,139.24,139.16,139.231
139.24,139.2587,139.215,139.2361
139.234,139.24,139.19,139.2233
139.22,139.2395,139.2,139.2101
139.2185,139.26,139.2185,139.24
139.2421,139.3199,139.2401,139.2956
139.2956,139.31,139.26,139.2899
139.29,139.31,139.28,139.295
139.2973,139.3,139.25,139.2999
139.3,139.35,139.29,139.345
139.3401,139.36,139.34,139.35
139.3501,139.39,139.35,139.39
139.3855,139.41,139.3701,139.3708
139.375,139.4,139.35,139.4
139.395,139.43,139.39,139.42
139.4138,139.45,139.41,139.43
139.435,139.49,139.425,139.4875
139.49,139.51,139.46,139.47
139.4709,139.49,139.44,139.49
139.495,139.57,139.49,139.56
139.57,139.62,139.54,139.57
139.568,139.615,139.5501,139.6001
139.61,139.61,139.5,139.5991
139.6,139.65,139.6,139.635
139.633,139.67,139.6301,139.645
139.6427,139.65,139.595,139.6113
139.61,139.62,139.53,139.585
139.585,139.59,139.51,139.53
139.5299,139.54,139.485,139.485
139.485,139.5,139.46,139.475
139.475,139.49,139.45,139.474
139.4771,139.505,139.46,139.5
139.4999,139.5,139.44,139.4635
139.4601,139.47,139.43,139.465
139.465,139.49,139.45,139.49
139.49,139.53,139.48,139.525
139.525,139.55,139.505,139.545
139.549,139.569,139.52,139.54
139.54,139.545,139.51,139.5216
139.5201,139.53,139.48,139.487
139.49,139.49,139.4327,139.435
139.4308,139.45,139.36,139.38
139.38,139.39,139.35,139.355
139.355,139.41,139.35,139.393
139.397,139.41,139.38,139.3899
139.3886,139.42,139.3601,139.4171
139.4199,139.4801,139.4188,139.4776
139.47,139.5,139.44,139.495
139.495,139.52,139.4598,139.47
139.47,139.47,139.43,139.4426
139.445,139.4855,139.44,139.45
139.4591,139.46,139.42,139.42
139.435,139.455,139.41,139.425
139.42,139.4699,139.4,139.4617
139.465,139.48,139.46,139.4701
139.48,139.515,139.48,139.5
139.5,139.51,139.4401,139.4563
139.451,139.48,139.43,139.47
139.47,139.48,139.4099,139.41
139.4113,139.4299,139.4,139.42
139.427,139.435,139.39,139.415
139.419,139.43,139.4,139.42
139.41,139.42,139.39,139.395
139.3921,139.445,139.3921,139.44
139.44,139.51,139.44,139.51
139.5074,139.51,139.4748,139.505
139.51,139.56,139.51,139.56
139.5541,139.6,139.55,139.585
139.581,139.5857,139.52,139.54
139.545,139.545,139.51,139.525
139.5216,139.55,139.52,139.533
139.535,139.57,139.535,139.55
139.5547,139.63,139.55,139.63
139.6217,139.65,139.605,139.645
139.64,139.65,139.61,139.615
139.61,139.66,139.61,139.638
139.635,139.69,139.625,139.68
139.685,139.6873,139.62,139.669
139.6676,139.68,139.645,139.6567
139.6515,139.66,139.63,139.64
139.6479,139.7,139.64,139.6886
139.6879,139.705,139.66,139.665
139.67,139.68,139.64,139.6729
139.67,139.68,139.62,139.6645
139.66,139.685,139.66,139.685
139.685,139.685,139.63,139.64
139.63,139.6375,139.57,139.5842
139.58,139.61,139.53,139.54
139.53,139.56,139.51,139.5599
139.557,139.6,139.54,139.59
139.585,139.5999,139.56,139.59
139.595,139.65,139.595,139.645
139.6408,139.67,139.64,139.67
139.67,139.7,139.6622,139.681
139.69,139.7,139.64,139.65
139.66,139.67,139.63,139.66
139.65,139.67,139.625,139.64
139.65,139.695,139.64,139.64
139.645,139.65,139.61,139.645
139.641,139.66,139.61,139.6142
139.6195,139.63,139.59,139.62
139.625,139.63,139.59,139.615
139.615,139.63,139.6,139.605
139.6083,139.64,139.59,139.6311
139.6353,139.65,139.59,139.5997
139.5989,139.6384,139.5824,139.629
139.6201,139.6835,139.615,139.665
139.662,139.69,139.644,139.6609
139.665,139.77,139.66,139.76
139.7584,139.81,139.7325,139.74
139.735,139.75,139.71,139.7276
139.729,139.7385,139.7,139.7373
139.73,139.765,139.73,139.7423
139.74,139.75,139.71,139.715
139.715,139.74,139.69,139.74
139.7388,139.74,139.69,139.69
139.68,139.685,139.63,139.645
139.645,139.66,139.63,139.645
139.6499,139.68,139.64,139.679
139.6799,139.69,139.66,139.675
139.675,139.6899,139.65,139.68
139.674,139.68,139.65,139.65
139.64,139.65,139.61,139.6222
139.63,139.63,139.6,139.605
139.6,139.61,139.56,139.56
139.565,139.59,139.54,139.545
139.545,139.55,139.51,139.52
139.52,139.5201,139.46,139.508
139.5045,139.51,139.4828,139.5
139.495,139.52,139.495,139.515
139.52,139.52,139.49,139.5
139.5,139.53,139.4701,139.52
139.52,139.5401,139.515,139.525
139.52,139.52,139.47,139.485
139.485,139.49,139.47,139.49
139.48,139.4873,139.43,139.435
139.435,139.435,139.37,139.373
139.375,139.41,139.37,139.405
139.41,139.45,139.4,139.435
139.435,139.525,139.43,139.525
139.53,139.55,139.52,139.53
139.5301,139.5394,139.49,139.5245
139.525,139.53,139.51,139.515
139.515,139.57,139.5,139.56
139.555,139.57,139.46,139.47
139.47,139.53,139.4601,139.485
139.485,139.56,139.48,139.545
139.5499,139.56,139.5,139.545
139.55,139.57,139.54,139.543
139.5481,139.575,139.54,139.56
139.565,139.61,139.55,139.5783
139.575,139.6,139.56,139.57
139.58,139.64,139.57,139.625
139.63,139.65,139.61,139.6225
139.625,139.625,139.59,139.595
139.62,139.64,139.5511,139.555
139.5559,139.5799,139.5322,139.565
139.57,139.58,139.5601,139.57
139.5741,139.62,139.57,139.61
139.61,139.635,139.59,139.625
139.625,139.66,139.62,139.6531
139.655,139.69,139.63,139.6784
139.68,139.6999,139.65,139.675
139.6764,139.71,139.665,139.695
139.695,139.7,139.66,139.67
139.6601,139.685,139.64,139.675
139.67,139.74,139.67,139.72
139.72,139.755,139.71,139.735
139.74,139.76,139.695,139.7077
139.71,139.71,139.64,139.64
139.64,139.66,139.64,139.64
139.64,139.7,139.63,139.6901
139.695,139.72,139.67,139.675
139.67,139.7599,139.66,139.755
139.755,139.8,139.75,139.78
139.781,139.781,139.73,139.765
139.77,139.78,139.7317,139.744
139.75,139.75,139.64,139.685
139.68,139.7,139.66,139.675
139.675,139.69,139.64,139.645
139.6499,139.75,139.63,139.7417
139.75,139.82,139.71,139.805
139.8001,139.84,139.79,139.837
139.8381,139.88,139.79,139.8699
139.8687,139.88,139.8321,139.86
139.86,139.88,139.84,139.875
139.88,139.88,139.8601,139.87
139.87,139.88,139.87,139.875
139.88,139.925,139.86,139.92
139.91,139.955,139.91,139.945
139.945,139.99,139.945,139.975
139.975,139.98,139.95,139.955
139.957,139.975,139.94,139.94
139.945,140,139.89,139.9
139.91,139.95,139.885,139.905
139.9,139.925,139.87,139.92
139.915,139.98,139.9,139.94
139.93,139.97,139.86,139.925
139.92,139.98,139.895,139.9692
139.97,139.99,139.93,139.98
139.98,139.99,139.96,139.98
139.975,139.99,139.94,139.952
139.96,139.99,139.8,139.96
141.57,142.25,141.36,142.18
142.18,142.42,142.05,142.23
142.22,142.6,142.22,142.49
142.49,142.8,142.33,142.7922
142.8,142.92,142.5701,142.66
142.665,142.73,142.46,142.67
142.68,142.7,142.48,142.545
142.55,142.64,142.505,142.62
142.625,143,142.62,142.84
142.83,143.13,142.77,143.13
143.135,143.15,142.74,142.85
142.85,142.88,142.5028,142.6912
142.7,142.74,142.545,142.59
142.595,142.63,142.24,142.255
142.25,142.3,142,142
142,142.15,141.6925,141.6925
141.7,141.7,141.36,141.515
141.509,141.54,141.26,141.3911
141.395,141.47,141.17,141.25
141.24,141.24,140.665,140.695
140.715,141.25,140.71,141.25
141.25,141.515,141.23,141.38
141.38,141.7,141.38,141.62
141.64,141.745,141.5,141.51
141.52,141.64,141.335,141.504
141.51,141.54,141.39,141.48
141.48,141.5284,141.25,141.26
141.2695,141.65,141.2,141.63
141.64,141.83,141.54,141.82
141.81,141.98,141.69,141.97
141.9666,142.02,141.79,141.8499
141.85,141.949,141.77,141.88
141.88,141.9,141.63,141.83
141.81,142.06,141.8,142.045
142.0539,142.26,142.0201,142.22
142.22,142.29,142.05,142.275
142.26,142.29,142.1,142.175
142.17,142.185,141.9499,141.9599
141.96,142.06,141.87,142.01
142.01,142.12,141.87,141.92
141.925,142.05,141.84,141.95
141.95,142.18,141.9,142.17
142.1801,142.28,142.1501,142.16
142.16,142.22,142.0058,142.12
142.11,142.205,141.9814,142.0101
142.02,142.1745,142.02,142.08
142.085,142.16,142.055,142.12
142.1219,142.21,142.09,142.205
142.2099,142.2099,141.9939,142.04
142.04,142.1308,141.9116,141.955
141.95,142.0199,141.69,141.73
141.73,141.78,141.595,141.635
141.63,141.69,141.51,141.6
141.59,141.63,141.48,141.5301
141.53,141.7212,141.5015,141.6983
141.7,141.83,141.66,141.82
141.82,141.89,141.72,141.74
